CategoryCode,ItemCode,Week,id,WeeklySales
category_1,1030948,w3,11,7
category_1,76399,w3,11,16
category_2,1098502,w3,11,4
category_2,836125,w3,11,34
category_1,145330,w3,11,15
category_2,1010068,w3,11,60
category_2,1067092,w3,11,71
category_2,174436,w3,11,45
category_1,1032586,w3,11,19
category_1,1050046,w3,11,69
category_4,1003192,w3,11,11
category_2,138742,w3,11,24
category_1,416212,w3,11,10
category_1,142756,w3,11,19
category_2,111382,w3,11,15
category_3,1081069,w3,11,14
category_1,1067128,w3,11,7
category_2,1006099,w3,11,8
category_1,1061638,w3,11,34
category_1,43738,w3,11,19
category_1,3427,w3,11,46
category_1,1054978,w3,11,49
category_2,99079,w3,11,17
category_4,123307,w3,11,396
category_2,1064473,w3,11,27
category_1,1032559,w3,11,16
category_1,1084498,w3,11,25
category_2,399220,w3,11,31
category_1,1081339,w3,11,15
category_1,839374,w3,11,20
category_1,1056463,w3,11,22
category_2,41830,w3,11,13
category_3,1081060,w3,11,36
category_4,1060909,w3,11,66
category_1,1048975,w3,11,14
category_2,1092184,w3,11,23
category_1,119554,w3,11,207
category_2,903976,w3,11,19
category_1,17296,w3,11,595
category_1,1049776,w3,11,35
category_2,1090258,w3,11,21
category_1,1044610,w3,11,14
category_2,172582,w3,11,39
category_2,1006090,w3,11,19
category_2,877624,w3,11,39
category_1,36898,w3,11,76
category_2,50785,w3,11,15
category_1,124774,w3,11,27
category_4,1003156,w3,11,56
category_1,379249,w3,11,49
category_2,815101,w3,11,44
category_2,836152,w3,11,37
category_3,132334,w3,11,34
category_2,172033,w3,11,15
category_4,1082743,w3,11,13
category_1,17287,w3,11,23
category_3,37861,w3,11,127
category_3,1066570,w3,11,33
category_2,86974,w3,11,30
category_2,262384,w3,11,16
category_2,1076938,w3,11,5
category_2,1103056,w3,11,12
category_2,65788,w3,11,13
category_2,1071124,w3,11,14
category_3,1101661,w3,11,26
category_3,7666,w3,11,141
category_2,9925,w3,11,21
category_1,24136,w3,11,23
category_1,3418,w3,11,101
category_1,1067119,w3,11,24
category_3,169504,w3,11,697
category_1,1058713,w3,11,41
category_2,132028,w3,11,127
category_2,40759,w3,11,87
category_3,1064572,w3,11,6
category_4,1024810,w3,11,85
category_1,1044619,w3,11,35
category_1,1085749,w3,11,5
category_3,16936,w3,11,28
category_2,75886,w3,11,8
category_4,872260,w3,11,17
category_1,1032532,w3,11,186
category_1,42424,w3,11,58
category_1,1044691,w3,11,23
category_1,35530,w3,11,21
category_2,216151,w3,11,19
category_3,1060630,w3,11,25
category_2,87559,w3,11,15
category_2,1098493,w3,11,9
category_2,1105009,w3,11,9
category_1,371239,w3,11,17
category_4,836584,w3,11,112
category_1,1081321,w3,11,20
category_3,893824,w3,11,39
category_2,1105027,w3,11,10
category_1,371104,w3,11,9
category_2,173617,w3,11,14
category_1,48940,w3,11,6
category_1,1061341,w3,11,40
category_3,1090024,w3,11,14
category_2,1071115,w3,11,6
category_1,1075651,w3,11,15
category_1,1090105,w3,11,5
category_2,1067074,w3,11,31
category_1,37510,w3,11,12
category_2,906586,w3,11,6
category_2,745945,w3,11,6
category_2,1044502,w3,11,14
category_2,23569,w3,11,11
category_3,1013335,w3,11,3
category_1,1021264,w3,11,24
category_4,753613,w3,11,5
category_3,1081078,w3,11,21
category_1,43657,w3,11,9
category_2,1006009,w3,11,3
category_2,838456,w3,11,18
category_2,1070836,w3,11,12
category_1,1090303,w3,11,6
category_2,1076920,w3,11,9
category_2,1090249,w3,11,13
category_1,1015621,w3,11,9
category_2,1090276,w3,11,5
category_1,370195,w3,11,90
category_2,1101553,w3,11,16
category_2,225259,w3,11,15
category_3,1097143,w3,11,32
category_2,210868,w3,11,5
category_2,64978,w3,11,6
category_1,1032568,w3,11,6
category_4,1003147,w3,11,39
category_2,1076929,w3,11,3
category_2,1070818,w3,11,4
category_4,1074823,w3,11,48
category_2,858886,w3,11,3
category_2,111436,w3,11,14
category_2,1101562,w3,11,7
category_1,1090114,w3,11,4
category_3,397213,w3,11,3
category_1,1077118,w3,11,10
category_2,1006108,w3,11,5
category_2,1101571,w3,11,2
category_2,57058,w3,11,13
category_2,1006090,w4,12,33
category_2,836152,w4,12,17
category_2,1064473,w4,12,37
category_1,1081339,w4,12,32
category_2,30877,w4,12,44
category_2,1090276,w4,12,4
category_1,1058713,w4,12,60
category_3,1090024,w4,12,13
category_3,7666,w4,12,219
category_2,43630,w4,12,22
category_2,64978,w4,12,3
category_2,906586,w4,12,14
category_3,1060630,w4,12,49
category_3,16936,w4,12,25
category_2,1071106,w4,12,38
category_2,1105027,w4,12,12
category_2,906595,w4,12,11
category_2,23569,w4,12,21
category_2,216151,w4,12,14
category_2,1070836,w4,12,7
category_2,1067074,w4,12,36
category_2,174436,w4,12,51
category_2,20824,w4,12,103
category_2,41830,w4,12,20
category_4,123307,w4,12,516
category_1,42424,w4,12,41
category_1,1090294,w4,12,5
category_2,32245,w4,12,18
category_2,1103056,w4,12,7
category_1,1044610,w4,12,24
category_3,1101661,w4,12,57
category_1,1067119,w4,12,12
category_2,39436,w4,12,22
category_4,23200,w4,12,149
category_4,1003156,w4,12,89
category_2,1101562,w4,12,27
category_2,815101,w4,12,39
category_1,124774,w4,12,49
category_4,245581,w4,12,76
category_2,75886,w4,12,17
category_4,836584,w4,12,150
category_1,1050046,w4,12,30
category_3,1081060,w4,12,49
category_1,1067128,w4,12,10
category_2,50785,w4,12,7
category_3,132334,w4,12,31
category_2,40759,w4,12,122
category_2,86974,w4,12,20
category_3,88450,w4,12,61
category_1,3427,w4,12,45
category_1,86992,w4,12,65
category_2,132028,w4,12,113
category_1,142756,w4,12,47
category_1,416212,w4,12,3
category_2,172033,w4,12,23
category_4,1003147,w4,12,49
category_1,1084498,w4,12,24
category_2,124954,w4,12,19
category_2,130993,w4,12,5
category_1,1048975,w4,12,8
category_4,1003192,w4,12,16
category_3,131983,w4,12,33
category_1,1077118,w4,12,24
category_4,1024810,w4,12,113
category_2,1076938,w4,12,53
category_1,1061638,w4,12,69
category_2,65788,w4,12,11
category_2,1092184,w4,12,10
category_1,43657,w4,12,7
category_2,9925,w4,12,15
category_1,839356,w4,12,33
category_1,1032541,w4,12,61
category_2,87559,w4,12,48
category_1,1044682,w4,12,59
category_1,145330,w4,12,20
category_3,1013335,w4,12,6
category_2,267496,w4,12,10
category_1,1085749,w4,12,25
category_3,1047130,w4,12,72
category_3,893824,w4,12,21
category_2,687616,w4,12,23
category_3,169504,w4,12,737
category_1,145978,w4,12,56
category_1,43738,w4,12,18
category_1,1061341,w4,12,43
category_4,872260,w4,12,14
category_2,111382,w4,12,7
category_2,1098493,w4,12,8
category_2,1076929,w4,12,8
category_3,37861,w4,12,91
category_2,1006099,w4,12,4
category_2,1044502,w4,12,11
category_2,1101553,w4,12,17
category_2,1010068,w4,12,3
category_4,731104,w4,12,23
category_2,262384,w4,12,19
category_2,399220,w4,12,58
category_1,36898,w4,12,60
category_2,211309,w4,12,19
category_2,99079,w4,12,14
category_2,913561,w4,12,11
category_1,1032559,w4,12,25
category_1,1047967,w4,12,95
category_2,745945,w4,12,9
category_3,1081078,w4,12,8
category_1,37510,w4,12,7
category_1,839374,w4,12,50
category_1,1032532,w4,12,89
category_1,35449,w4,12,17
category_2,1067092,w4,12,118
category_1,3418,w4,12,73
category_1,24136,w4,12,16
category_2,172582,w4,12,17
category_1,1021264,w4,12,22
category_1,1044619,w4,12,36
category_1,1054978,w4,12,42
category_2,248272,w4,12,16
category_1,1049776,w4,12,42
category_2,836125,w4,12,29
category_2,59749,w4,12,82
category_2,138742,w4,12,34
category_1,38518,w4,12,16
category_2,87046,w4,12,12
category_2,213802,w4,12,9
category_2,1026871,w4,12,8
category_3,1066570,w4,12,57
category_2,877624,w4,12,12
category_2,173617,w4,12,90
category_1,1056463,w4,12,38
category_2,837943,w4,12,84
category_1,17296,w4,12,569
category_2,999403,w4,12,18
category_1,1032586,w4,12,20
category_2,110320,w4,12,58
category_2,1090240,w4,12,44
category_2,858886,w4,12,11
category_4,1003183,w4,12,6
category_3,1064572,w4,12,8
category_1,379249,w4,12,54
category_4,1060909,w4,12,32
category_2,1006009,w4,12,7
category_1,59047,w4,12,11
category_1,1090114,w4,12,2
category_1,119554,w4,12,140
category_1,1090105,w4,12,7
category_2,838456,w4,12,18
category_2,117610,w4,12,28
category_2,1090258,w4,12,1
category_1,42496,w4,12,29
category_3,1097143,w4,12,20
category_2,118033,w4,12,11
category_2,1105018,w4,12,7
category_3,397213,w4,12,19
category_1,1068883,w4,12,4
category_2,1071124,w4,12,7
category_1,371104,w4,12,23
category_2,865933,w4,12,28
category_1,1030948,w4,12,9
category_3,1081069,w4,12,13
category_1,1032550,w4,12,5
category_1,1032568,w4,12,4
category_2,1070818,w4,12,6
category_2,1076920,w4,12,14
category_2,1006108,w4,12,7
category_1,1075651,w4,12,13
category_1,370195,w4,12,47
category_2,111436,w4,12,14
category_1,1081321,w4,12,15
category_3,1063600,w4,12,9
category_2,1071115,w4,12,5
category_2,210868,w4,12,7
category_2,903976,w4,12,21
category_4,753613,w4,12,25
category_1,35530,w4,12,7
category_2,1101571,w4,12,2
category_2,1105009,w4,12,4
category_1,1044691,w4,12,15
category_1,76399,w4,12,31
category_1,371239,w4,12,13
category_2,1090249,w4,12,6
category_2,1098502,w4,12,5
category_1,48940,w4,12,12
category_1,755584,w4,12,20
category_1,35584,w4,12,12
category_2,225259,w4,12,14
category_3,1081087,w4,12,37
category_1,1015621,w4,12,3
category_1,1090303,w4,12,7
category_1,17287,w4,12,6
category_2,1101769,w4,12,2
category_2,57058,w4,12,4
category_4,1082743,w4,12,9
category_1,1044619,w1,13,53
category_2,1103056,w1,13,18
category_1,1075651,w1,13,23
category_1,1032541,w1,13,97
category_1,1077118,w1,13,17
category_1,1081321,w1,13,26
category_2,1101571,w1,13,81
category_1,3418,w1,13,75
category_1,59047,w1,13,8
category_2,837943,w1,13,89
category_3,1064572,w1,13,17
category_1,1032532,w1,13,129
category_2,43630,w1,13,22
category_2,906595,w1,13,17
category_3,1081060,w1,13,40
category_2,1105027,w1,13,7
category_3,88450,w1,13,111
category_2,865933,w1,13,16
category_1,370195,w1,13,96
category_3,1013335,w1,13,6
category_1,124774,w1,13,17
category_1,17287,w1,13,18
category_2,40759,w1,13,155
category_2,138742,w1,13,27
category_2,75886,w1,13,7
category_1,48940,w1,13,23
category_2,1064473,w1,13,27
category_1,17296,w1,13,434
category_1,1056463,w1,13,46
category_2,124954,w1,13,12
category_1,1049776,w1,13,51
category_2,132028,w1,13,140
category_1,1085749,w1,13,16
category_1,1061341,w1,13,67
category_1,76399,w1,13,39
category_1,86992,w1,13,55
category_2,1067092,w1,13,70
category_2,1101553,w1,13,5
category_1,1061638,w1,13,70
category_2,99079,w1,13,35
category_4,1024810,w1,13,113
category_4,1003147,w1,13,72
category_1,43657,w1,13,10
category_1,379249,w1,13,106
category_2,1092184,w1,13,28
category_2,172582,w1,13,16
category_1,839356,w1,13,32
category_2,815101,w1,13,32
category_1,1084498,w1,13,27
category_2,1006009,w1,13,7
category_2,1071106,w1,13,25
category_2,117610,w1,13,8
category_2,1006108,w1,13,15
category_2,87046,w1,13,17
category_1,145330,w1,13,24
category_2,262384,w1,13,18
category_2,1070836,w1,13,16
category_2,87559,w1,13,34
category_2,216151,w1,13,17
category_2,172033,w1,13,13
category_3,131983,w1,13,45
category_2,65788,w1,13,7
category_2,86974,w1,13,19
category_2,1101562,w1,13,31
category_2,399220,w1,13,91
category_1,142756,w1,13,47
category_1,1067119,w1,13,26
category_1,755584,w1,13,28
category_3,1060630,w1,13,21
category_2,1010068,w1,13,12
category_1,1050046,w1,13,19
category_2,1026871,w1,13,9
category_1,1044610,w1,13,12
category_2,174436,w1,13,41
category_1,371239,w1,13,27
category_4,123307,w1,13,683
category_1,3427,w1,13,78
category_4,753613,w1,13,17
category_2,838456,w1,13,24
category_2,211309,w1,13,11
category_3,37861,w1,13,143
category_4,1003156,w1,13,142
category_2,1098493,w1,13,8
category_1,1047967,w1,13,114
category_1,371104,w1,13,7
category_2,877624,w1,13,34
category_1,36898,w1,13,76
category_2,110320,w1,13,47
category_3,397213,w1,13,11
category_1,42496,w1,13,43
category_3,1090024,w1,13,9
category_1,1081339,w1,13,36
category_2,32245,w1,13,53
category_2,118033,w1,13,13
category_2,267496,w1,13,9
category_1,416212,w1,13,4
category_4,245581,w1,13,93
category_1,1090114,w1,13,2
category_3,1081087,w1,13,16
category_1,42424,w1,13,62
category_2,50785,w1,13,7
category_4,836584,w1,13,101
category_3,132334,w1,13,25
category_1,1054978,w1,13,34
category_2,173617,w1,13,23
category_2,41830,w1,13,17
category_2,1105009,w1,13,7
category_3,7666,w1,13,125
category_2,836125,w1,13,32
category_1,1058713,w1,13,57
category_1,1090303,w1,13,13
category_2,39436,w1,13,16
category_2,23569,w1,13,16
category_2,59749,w1,13,99
category_2,1076920,w1,13,17
category_2,858886,w1,13,11
category_2,906586,w1,13,10
category_1,839374,w1,13,27
category_4,1003192,w1,13,34
category_1,1032586,w1,13,18
category_1,38518,w1,13,12
category_2,248272,w1,13,24
category_3,169504,w1,13,534
category_2,687616,w1,13,25
category_2,745945,w1,13,21
category_2,1105018,w1,13,10
category_2,213802,w1,13,9
category_1,119554,w1,13,184
category_1,1048975,w1,13,17
category_4,731104,w1,13,19
category_2,1090249,w1,13,31
category_4,1060909,w1,13,90
category_1,24136,w1,13,31
category_1,1067128,w1,13,10
category_1,1090105,w1,13,3
category_2,999403,w1,13,14
category_3,1081069,w1,13,15
category_2,210868,w1,13,10
category_1,1044682,w1,13,45
category_3,1066570,w1,13,47
category_1,1032559,w1,13,39
category_3,1101661,w1,13,27
category_2,1006099,w1,13,5
category_3,1097143,w1,13,38
category_1,1044691,w1,13,8
category_3,1047130,w1,13,56
category_2,111436,w1,13,8
category_1,1090294,w1,13,11
category_1,43738,w1,13,24
category_2,225259,w1,13,14
category_1,1032568,w1,13,10
category_2,1006090,w1,13,19
category_1,145978,w1,13,46
category_2,1067074,w1,13,30
category_2,30877,w1,13,68
category_2,20824,w1,13,119
category_1,35530,w1,13,16
category_3,16936,w1,13,49
category_1,1021264,w1,13,1
category_4,23200,w1,13,73
category_2,1044502,w1,13,17
category_2,836152,w1,13,11
category_2,1076929,w1,13,59
category_4,1074823,w1,13,48
category_3,1081078,w1,13,13
category_2,1071124,w1,13,10
category_2,111382,w1,13,7
category_2,1070818,w1,13,10
category_1,1015621,w1,13,11
category_1,1032550,w1,13,12
category_2,1098502,w1,13,5
category_4,872260,w1,13,11
category_1,35584,w1,13,19
category_2,1090276,w1,13,11
category_3,1063600,w1,13,14
category_2,903976,w1,13,8
category_1,1030948,w1,13,5
category_3,893824,w1,13,24
category_2,9925,w1,13,17
category_2,1090240,w1,13,27
category_2,130993,w1,13,15
category_1,35449,w1,13,20
category_1,37510,w1,13,4
category_2,913561,w1,13,5
category_4,1082743,w1,13,15
category_2,1090258,w1,13,6
category_2,1076938,w1,13,1
category_2,267478,w1,13,5
category_1,1068883,w1,13,6
category_2,57058,w1,13,3
category_2,64978,w1,13,3
category_4,1003183,w1,13,2
category_2,1071115,w1,13,1
category_2,1071124,w2,14,11
category_1,1044691,w2,14,22
category_3,7666,w2,14,107
category_2,903976,w2,14,19
category_3,1081060,w2,14,30
category_2,1092184,w2,14,30
category_2,1090276,w2,14,12
category_2,39436,w2,14,15
category_3,1081087,w2,14,21
category_2,118033,w2,14,37
category_4,731104,w2,14,28
category_2,30877,w2,14,50
category_1,1084498,w2,14,28
category_1,1044610,w2,14,24
category_4,1060909,w2,14,81
category_2,745945,w2,14,18
category_1,1032586,w2,14,16
category_2,23569,w2,14,16
category_2,1090258,w2,14,7
category_1,17296,w2,14,481
category_2,262384,w2,14,21
category_4,872260,w2,14,21
category_1,839374,w2,14,57
category_1,42424,w2,14,27
category_2,1070818,w2,14,18
category_2,1076929,w2,14,63
category_2,43630,w2,14,21
category_1,1090303,w2,14,8
category_1,3418,w2,14,56
category_2,838456,w2,14,25
category_3,131983,w2,14,41
category_2,399220,w2,14,96
category_4,1003156,w2,14,148
category_1,1054978,w2,14,25
category_2,111382,w2,14,18
category_2,20824,w2,14,116
category_1,1067128,w2,14,24
category_3,1066570,w2,14,85
category_1,1067119,w2,14,24
category_2,174436,w2,14,37
category_1,379249,w2,14,157
category_4,1024810,w2,14,96
category_1,1050046,w2,14,39
category_1,1075651,w2,14,17
category_1,371239,w2,14,72
category_1,3427,w2,14,39
category_1,119554,w2,14,164
category_4,1003192,w2,14,28
category_1,416212,w2,14,9
category_3,1101661,w2,14,31
category_2,57058,w2,14,13
category_1,1032541,w2,14,122
category_2,836152,w2,14,20
category_2,687616,w2,14,15
category_2,913561,w2,14,7
category_1,1049776,w2,14,19
category_4,1003147,w2,14,64
category_1,36898,w2,14,75
category_1,37510,w2,14,4
category_1,1032559,w2,14,19
category_2,110320,w2,14,48
category_2,130993,w2,14,29
category_2,1090249,w2,14,23
category_2,836125,w2,14,32
category_1,43738,w2,14,12
category_4,753613,w2,14,36
category_2,65788,w2,14,14
category_1,42496,w2,14,47
category_1,1047967,w2,14,82
category_2,1010068,w2,14,13
category_2,1064473,w2,14,30
category_2,906586,w2,14,13
category_3,37861,w2,14,110
category_1,839356,w2,14,25
category_2,225259,w2,14,9
category_4,1003183,w2,14,20
category_3,1047130,w2,14,66
category_2,99079,w2,14,21
category_1,59047,w2,14,2
category_2,9925,w2,14,19
category_1,24136,w2,14,25
category_1,1068883,w2,14,7
category_1,43657,w2,14,13
category_2,59749,w2,14,83
category_1,145978,w2,14,38
category_3,1097143,w2,14,63
category_2,1105027,w2,14,12
category_2,1090240,w2,14,15
category_1,86992,w2,14,71
category_3,169504,w2,14,662
category_2,86974,w2,14,43
category_2,173617,w2,14,41
category_2,1071106,w2,14,23
category_1,1044619,w2,14,55
category_1,142756,w2,14,33
category_2,267496,w2,14,8
category_2,248272,w2,14,25
category_4,245581,w2,14,96
category_4,836584,w2,14,129
category_1,1056463,w2,14,118
category_2,132028,w2,14,86
category_2,138742,w2,14,15
category_4,23200,w2,14,95
category_2,172582,w2,14,18
category_2,1006108,w2,14,4
category_2,41830,w2,14,25
category_2,1067074,w2,14,28
category_2,1044502,w2,14,20
category_2,1098502,w2,14,6
category_2,87559,w2,14,54
category_1,1081321,w2,14,18
category_1,145330,w2,14,15
category_3,16936,w2,14,40
category_1,1077118,w2,14,17
category_2,32245,w2,14,29
category_1,1085749,w2,14,8
category_2,837943,w2,14,88
category_1,38518,w2,14,18
category_2,87046,w2,14,18
category_1,48940,w2,14,18
category_1,370195,w2,14,67
category_1,1032550,w2,14,12
category_1,1058713,w2,14,38
category_3,1081078,w2,14,11
category_2,1101553,w2,14,6
category_2,1098493,w2,14,19
category_3,88450,w2,14,106
category_2,1067092,w2,14,96
category_1,1044682,w2,14,30
category_1,1032532,w2,14,103
category_2,40759,w2,14,69
category_2,1006099,w2,14,4
category_1,1061638,w2,14,80
category_1,1061341,w2,14,37
category_2,877624,w2,14,69
category_2,210868,w2,14,6
category_2,124954,w2,14,17
category_1,1090294,w2,14,6
category_2,213802,w2,14,4
category_1,755584,w2,14,26
category_2,1101562,w2,14,12
category_2,1101571,w2,14,88
category_4,123307,w2,14,731
category_3,1013335,w2,14,12
category_1,124774,w2,14,25
category_1,1048975,w2,14,13
category_3,893824,w2,14,23
category_2,267478,w2,14,10
category_2,815101,w2,14,25
category_2,1006090,w2,14,38
category_2,111436,w2,14,19
category_3,1060630,w2,14,33
category_1,35530,w2,14,8
category_1,76399,w2,14,25
category_2,1070836,w2,14,9
category_4,1082743,w2,14,24
category_1,1090114,w2,14,9
category_2,1006009,w2,14,4
category_2,1105018,w2,14,15
category_3,1090024,w2,14,8
category_1,1032568,w2,14,9
category_2,999403,w2,14,33
category_1,1030948,w2,14,6
category_1,17287,w2,14,21
category_3,132334,w2,14,37
category_2,865933,w2,14,11
category_2,1071115,w2,14,11
category_1,1081339,w2,14,19
category_2,1103056,w2,14,14
category_2,216151,w2,14,16
category_1,1090105,w2,14,8
category_2,1076938,w2,14,11
category_3,1063600,w2,14,9
category_2,172033,w2,14,10
category_1,1015621,w2,14,2
category_2,64978,w2,14,2
category_2,906595,w2,14,15
category_2,1076920,w2,14,7
category_2,1026871,w2,14,1
category_3,1064572,w2,14,20
category_1,35584,w2,14,4
category_1,371104,w2,14,4
category_2,858886,w2,14,5
category_3,1081069,w2,14,13
category_2,50785,w2,14,6
category_2,75886,w2,14,13
category_1,35449,w2,14,1
category_2,211309,w2,14,7
category_3,397213,w2,14,26
category_1,1021264,w2,14,45
category_2,117610,w2,14,11
category_2,1105009,w2,14,3
category_2,213802,w3,15,8
category_2,248272,w3,15,20
category_2,64978,w3,15,3
category_2,399220,w3,15,16
category_1,35530,w3,15,16
category_1,42496,w3,15,36
category_3,7666,w3,15,15
category_3,1081060,w3,15,50
category_1,1056463,w3,15,39
category_1,1044619,w3,15,43
category_2,111436,w3,15,6
category_1,1032550,w3,15,33
category_1,35449,w3,15,14
category_1,42424,w3,15,39
category_2,75886,w3,15,9
category_1,1050046,w3,15,53
category_1,59047,w3,15,8
category_2,1071124,w3,15,3
category_2,87046,w3,15,7
category_2,111382,w3,15,9
category_2,1044502,w3,15,19
category_1,1032586,w3,15,19
category_2,1101553,w3,15,21
category_2,1098493,w3,15,10
category_3,1013335,w3,15,14
category_4,872260,w3,15,51
category_2,39436,w3,15,16
category_1,86992,w3,15,41
category_2,1010068,w3,15,13
category_1,839374,w3,15,107
category_2,87559,w3,15,28
category_2,1067092,w3,15,99
category_2,9925,w3,15,8
category_1,48940,w3,15,21
category_1,3418,w3,15,83
category_2,172582,w3,15,24
category_2,86974,w3,15,36
category_2,1105027,w3,15,12
category_3,132334,w3,15,29
category_4,1003192,w3,15,28
category_1,1067119,w3,15,41
category_1,1081339,w3,15,11
category_2,23569,w3,15,15
category_1,1061638,w3,15,25
category_4,1003183,w3,15,23
category_4,836584,w3,15,271
category_2,41830,w3,15,19
category_2,30877,w3,15,44
category_1,1075651,w3,15,11
category_1,1047967,w3,15,128
category_2,836125,w3,15,23
category_2,132028,w3,15,143
category_1,119554,w3,15,265
category_1,1084498,w3,15,23
category_2,836152,w3,15,20
category_2,815101,w3,15,22
category_1,1054978,w3,15,49
category_2,216151,w3,15,17
category_1,1044691,w3,15,25
category_2,59749,w3,15,55
category_2,1090249,w3,15,44
category_4,245581,w3,15,80
category_1,142756,w3,15,34
category_1,1058713,w3,15,41
category_1,1044682,w3,15,46
category_3,1081087,w3,15,6
category_2,1006108,w3,15,109
category_2,40759,w3,15,37
category_1,17296,w3,15,621
category_4,123307,w3,15,632
category_1,1030948,w3,15,5
category_4,753613,w3,15,43
category_2,110320,w3,15,47
category_3,1081069,w3,15,17
category_2,687616,w3,15,22
category_2,1092184,w3,15,13
category_3,1060630,w3,15,33
category_2,138742,w3,15,21
category_1,379249,w3,15,48
category_1,755584,w3,15,53
category_1,1021264,w3,15,9
category_2,43630,w3,15,32
category_2,877624,w3,15,30
category_1,1077118,w3,15,16
category_2,1006090,w3,15,8
category_1,124774,w3,15,21
category_2,124954,w3,15,20
category_1,145978,w3,15,49
category_1,24136,w3,15,31
category_1,370195,w3,15,57
category_2,32245,w3,15,78
category_1,1061341,w3,15,69
category_1,43738,w3,15,25
category_3,16936,w3,15,74
category_2,999403,w3,15,34
category_2,118033,w3,15,27
category_2,858886,w3,15,15
category_2,1064473,w3,15,37
category_1,1081321,w3,15,32
category_2,837943,w3,15,63
category_1,36898,w3,15,105
category_2,130993,w3,15,8
category_2,745945,w3,15,12
category_1,38518,w3,15,30
category_2,267478,w3,15,6
category_1,1032532,w3,15,122
category_4,731104,w3,15,23
category_3,1090024,w3,15,20
category_4,1060909,w3,15,79
category_3,37861,w3,15,206
category_2,838456,w3,15,19
category_4,1024810,w3,15,20
category_2,173617,w3,15,44
category_1,1048975,w3,15,19
category_3,169504,w3,15,635
category_3,1063600,w3,15,20
category_1,839356,w3,15,68
category_2,267496,w3,15,10
category_4,1003156,w3,15,127
category_2,903976,w3,15,17
category_3,1066570,w3,15,55
category_4,1003147,w3,15,115
category_2,99079,w3,15,23
category_1,76399,w3,15,45
category_2,20824,w3,15,91
category_1,3427,w3,15,66
category_1,1032541,w3,15,100
category_3,1047130,w3,15,36
category_2,117610,w3,15,6
category_2,1071106,w3,15,20
category_3,131983,w3,15,37
category_2,906586,w3,15,7
category_3,88450,w3,15,30
category_1,1085749,w3,15,9
category_1,145330,w3,15,17
category_2,1070818,w3,15,4
category_1,1044610,w3,15,14
category_2,174436,w3,15,41
category_1,1090105,w3,15,10
category_1,17287,w3,15,21
category_2,1090276,w3,15,4
category_2,1105018,w3,15,4
category_4,1082743,w3,15,24
category_2,262384,w3,15,11
category_3,893824,w3,15,47
category_2,65788,w3,15,12
category_1,371239,w3,15,16
category_3,1081078,w3,15,16
category_2,1067074,w3,15,20
category_4,1074823,w3,15,36
category_2,1090240,w3,15,140
category_1,371104,w3,15,10
category_2,1090258,w3,15,7
category_3,1097143,w3,15,117
category_1,37510,w3,15,8
category_3,1064572,w3,15,7
category_2,1076920,w3,15,7
category_3,1101661,w3,15,31
category_3,397213,w3,15,23
category_1,43657,w3,15,8
category_2,1103056,w3,15,16
category_2,865933,w3,15,10
category_2,172033,w3,15,19
category_1,1032559,w3,15,20
category_2,1101562,w3,15,6
category_2,906595,w3,15,7
category_2,1070836,w3,15,10
category_1,1015621,w3,15,4
category_1,1049776,w3,15,1
category_1,1032568,w3,15,6
category_1,1067128,w3,15,6
category_1,1090114,w3,15,4
category_1,416212,w3,15,7
category_2,50785,w3,15,5
category_2,1006099,w3,15,2
category_1,35584,w3,15,4
category_2,210868,w3,15,8
category_2,1101769,w3,15,5
category_2,1026871,w3,15,4
category_1,1068883,w3,15,4
category_2,211309,w3,15,7
category_2,1006009,w3,15,2
category_2,1076929,w3,15,3
category_2,57058,w3,15,3
category_2,913561,w3,15,2
category_1,1090303,w3,15,4
category_1,1090294,w3,15,2
category_2,1101571,w3,15,1
category_2,1076938,w3,15,4
category_2,1105009,w3,15,6
category_2,1098502,w3,15,6
category_2,1071115,w3,15,2
category_1,1067128,w4,16,7
category_1,17287,w4,16,17
category_1,119554,w4,16,196
category_1,1090303,w4,16,14
category_2,132028,w4,16,147
category_4,1003192,w4,16,42
category_3,1081069,w4,16,10
category_1,24136,w4,16,27
category_1,1054978,w4,16,72
category_2,32245,w4,16,30
category_2,138742,w4,16,14
category_1,1090294,w4,16,10
category_3,88450,w4,16,85
category_1,1015621,w4,16,7
category_2,1101769,w4,16,7
category_1,1048975,w4,16,14
category_1,1085749,w4,16,17
category_2,1010068,w4,16,2
category_2,1067074,w4,16,26
category_1,1044691,w4,16,25
category_1,1090114,w4,16,10
category_2,1098493,w4,16,14
category_1,86992,w4,16,52
category_2,1026871,w4,16,8
category_2,57058,w4,16,7
category_1,1050046,w4,16,23
category_1,3418,w4,16,85
category_2,1101553,w4,16,8
category_3,1064572,w4,16,6
category_2,111436,w4,16,13
category_2,1064473,w4,16,44
category_2,815101,w4,16,21
category_2,1076920,w4,16,3
category_2,86974,w4,16,23
category_2,87559,w4,16,31
category_3,1097143,w4,16,52
category_1,370195,w4,16,34
category_2,1090240,w4,16,80
category_2,1090258,w4,16,72
category_4,1060909,w4,16,128
category_3,1013335,w4,16,17
category_2,1067092,w4,16,72
category_2,248272,w4,16,26
category_3,169504,w4,16,507
category_2,745945,w4,16,16
category_1,1021264,w4,16,8
category_1,17296,w4,16,503
category_2,124954,w4,16,13
category_1,43738,w4,16,30
category_2,216151,w4,16,23
category_4,1003156,w4,16,112
category_3,16936,w4,16,66
category_1,145978,w4,16,32
category_2,1071106,w4,16,19
