CategoryCode,ItemCode,Week,WeekID,DiscountValue,DiscountedPrice,SellingPrice,OnPromotion,WeeklySales,DiscountedAmount
category_2,213802,w2,14,,,,0,7,0
category_2,213802,w3,15,,,,0,9,0
category_2,213802,w4,16,,,,0,9,0
category_2,213802,w1,17,,,,0,6,0
category_2,213802,w2,18,,,,0,17,0
category_2,213802,w3,19,,,,0,8,0
category_2,213802,w4,20,,,,0,6,0
category_2,216151,w1,1,,,,0,13,0
category_2,216151,w2,2,,,,0,18,0
category_2,216151,w3,3,,,,0,19,0
category_2,216151,w4,4,,,,0,14,0
category_2,216151,w1,5,,,,0,11,0
category_2,216151,w2,6,,,,0,25,0
category_2,216151,w3,7,,,,0,16,0
category_2,216151,w4,8,,,,0,20,0
category_2,216151,w1,9,,,,0,15,0
category_2,216151,w2,10,,,,0,17,0
category_2,216151,w3,11,,,,0,18,0
category_2,216151,w4,12,,,,0,16,0
category_2,216151,w1,13,,,,0,12,0
category_2,216151,w2,14,,,,0,17,0
category_2,216151,w3,15,,,,0,25,0
category_2,216151,w4,16,,,,0,18,0
category_2,216151,w1,17,,,,0,20,0
category_2,216151,w2,18,,,,0,16,0
category_2,216151,w3,19,,,,0,11,0
category_2,216151,w4,20,,,,0,10,0
category_2,225259,w1,1,,,,0,18,0
category_2,225259,w2,2,,,,0,12,0
category_2,225259,w3,3,,,,0,9,0
category_2,225259,w4,4,,,,0,14,0
category_2,225259,w1,5,,,,0,13,0
category_2,225259,w2,6,,,,0,6,0
category_2,225259,w3,7,,,,0,7,0
category_2,225259,w4,8,,,,0,10,0
category_2,225259,w1,9,,,,0,17,0
category_2,225259,w2,10,,,,0,12,0
category_2,225259,w3,11,,,,0,14,0
category_2,225259,w4,12,,,,0,18,0
category_2,225259,w1,13,,,,0,12,0
category_2,225259,w2,14,,,,0,4,0
category_2,225259,w3,15,,,,0,10,0
category_2,225259,w4,16,,,,0,20,0
category_2,225259,w1,17,,,,0,7,0
category_2,225259,w2,18,,,,0,17,0
category_2,225259,w3,19,,,,0,14,0
category_2,225259,w4,20,,,,0,9,0
category_4,245581,w1,1,,,,0,70,0
category_4,245581,w2,2,,,,0,61,0
category_4,245581,w3,3,,,,0,87,0
category_4,245581,w4,4,,,,0,67,0
category_4,245581,w1,5,,,,0,96,0
category_4,245581,w2,6,,,,0,71,0
category_4,245581,w3,7,,,,0,72,0
category_4,245581,w4,8,,,,0,68,0
category_4,245581,w1,9,,,,0,68,0
category_4,245581,w2,10,,,,0,88,0
category_4,245581,w3,11,,,,0,102,0
category_4,245581,w4,12,,,,0,95,0
category_4,245581,w1,13,,,,0,92,0
category_4,245581,w2,14,,,,0,69,0
category_4,245581,w3,15,,,,0,131,0
category_4,245581,w4,16,,,,0,110,0
category_4,245581,w1,17,,,,0,189,0
category_4,245581,w2,18,,,,0,160,0
category_4,245581,w3,19,,,,0,128,0
category_4,245581,w4,20,,,,0,143,0
category_2,248272,w1,1,,,,0,31,0
category_2,248272,w2,2,,,,0,0,0
category_2,248272,w3,3,,,,0,0,0
category_2,248272,w4,4,,,,0,0,0
category_2,248272,w1,5,,,,0,16,0
category_2,248272,w2,6,,,,0,23,0
category_2,248272,w3,7,,,,0,36,0
category_2,248272,w4,8,,,,0,21,0
category_2,248272,w1,9,,,,0,20,0
category_2,248272,w2,10,,,,0,15,0
category_2,248272,w3,11,,,,0,14,0
category_2,248272,w4,12,,,,0,17,0
category_2,248272,w1,13,,,,0,29,0
category_2,248272,w2,14,,,,0,20,0
category_2,248272,w3,15,,,,0,25,0
category_2,248272,w4,16,,,,0,15,0
category_2,248272,w1,17,,,,0,21,0
category_2,248272,w2,18,,,,0,27,0
category_2,248272,w3,19,,,,0,12,0
category_2,248272,w4,20,,,,0,27,0
category_2,262384,w1,1,,,,0,6,0
category_2,262384,w2,2,,,,0,7,0
category_2,262384,w3,3,,,,0,11,0
category_2,262384,w4,4,,,,0,16,0
category_2,262384,w1,5,,,,0,13,0
category_2,262384,w2,6,,,,0,17,0
category_2,262384,w3,7,,,,0,9,0
category_2,262384,w4,8,,,,0,11,0
category_2,262384,w1,9,,,,0,23,0
category_2,262384,w2,10,,,,0,19,0
category_2,262384,w3,11,,,,0,19,0
category_2,262384,w4,12,,,,0,20,0
category_2,262384,w1,13,,,,0,11,0
category_2,262384,w2,14,,,,0,15,0
category_2,262384,w3,15,,,,0,20,0
category_2,262384,w4,16,,,,0,18,0
category_2,262384,w1,17,,,,0,16,0
category_2,262384,w2,18,,,,0,13,0
category_2,262384,w3,19,,,,0,19,0
category_2,262384,w4,20,,,,0,8,0
category_2,267478,w1,1,0.1,117,130,1,41,13
category_2,267478,w2,2,0.1,117,130,1,33,13
category_2,267478,w3,3,,,,0,12,0
category_2,267478,w4,4,,,,0,4,0
category_2,267478,w1,5,,,,0,9,0
category_2,267478,w2,6,,,,0,5,0
category_2,267478,w3,7,,,,0,6,0
category_2,267478,w4,8,,,,0,10,0
category_2,267478,w1,9,,,,0,13,0
category_2,267478,w2,10,,,,0,5,0
category_2,267478,w3,11,,,,0,0,0
category_2,267478,w4,12,,,,0,2,0
category_2,267478,w1,13,,,,0,11,0
category_2,267478,w2,14,,,,0,5,0
category_2,267478,w3,15,,,,0,8,0
category_2,267478,w4,16,,,,0,7,0
category_2,267478,w1,17,,,,0,6,0
category_2,267478,w2,18,,,,0,10,0
category_2,267478,w3,19,,,,0,11,0
category_2,267478,w4,20,,,,0,8,0
category_2,267496,w1,1,,,,0,0,0
category_2,267496,w2,2,,,,0,0,0
category_2,267496,w3,3,,,,0,0,0
category_2,267496,w4,4,,,,0,0,0
category_2,267496,w1,5,,,,0,1,0
category_2,267496,w2,6,,,,0,15,0
category_2,267496,w3,7,,,,0,8,0
category_2,267496,w4,8,,,,0,6,0
category_2,267496,w1,9,,,,0,11,0
category_2,267496,w2,10,,,,0,14,0
category_2,267496,w3,11,,,,0,12,0
category_2,267496,w4,12,,,,0,10,0
category_2,267496,w1,13,,,,0,8,0
category_2,267496,w2,14,,,,0,8,0
category_2,267496,w3,15,,,,0,12,0
category_2,267496,w4,16,,,,0,9,0
category_2,267496,w1,17,,,,0,9,0
category_2,267496,w2,18,,,,0,13,0
category_2,267496,w3,19,,,,0,10,0
category_2,267496,w4,20,,,,0,7,0
category_1,370195,w1,1,,,,0,35,0
category_1,370195,w2,2,,,,0,26,0
category_1,370195,w3,3,,,,0,41,0
category_1,370195,w4,4,,,,0,33,0
category_1,370195,w1,5,,,,0,53,0
category_1,370195,w2,6,,,,0,41,0
category_1,370195,w3,7,,,,0,57,0
category_1,370195,w4,8,,,,0,43,0
category_1,370195,w1,9,,,,0,36,0
category_1,370195,w2,10,,,,0,62,0
category_1,370195,w3,11,,,,0,86,0
category_1,370195,w4,12,,,,0,82,0
category_1,370195,w1,13,,,,0,70,0
category_1,370195,w2,14,,,,0,46,0
category_1,370195,w3,15,,,,0,63,0
category_1,370195,w4,16,,,,0,20,0
category_1,370195,w1,17,,,,0,39,0
category_1,370195,w2,18,,,,0,55,0
category_1,370195,w3,19,,,,0,38,0
category_1,370195,w4,20,,,,0,53,0
category_1,371104,w1,1,,,,0,10,0
category_1,371104,w2,2,,,,0,4,0
category_1,371104,w3,3,,,,0,8,0
category_1,371104,w4,4,,,,0,10,0
category_1,371104,w1,5,,,,0,11,0
category_1,371104,w2,6,,,,0,2,0
category_1,371104,w3,7,,,,0,13,0
category_1,371104,w4,8,,,,0,3,0
category_1,371104,w1,9,,,,0,5,0
category_1,371104,w2,10,,,,0,25,0
category_1,371104,w3,11,,,,0,24,0
category_1,371104,w4,12,,,,0,11,0
category_1,371104,w1,13,,,,0,4,0
category_1,371104,w2,14,,,,0,4,0
category_1,371104,w3,15,,,,0,14,0
category_1,371104,w4,16,,,,0,16,0
category_1,371104,w1,17,,,,0,5,0
category_1,371104,w2,18,,,,0,10,0
category_1,371104,w3,19,,,,0,18,0
category_1,371104,w4,20,,,,0,7,0
category_1,371239,w1,1,,,,0,13,0
category_1,371239,w2,2,,,,0,16,0
category_1,371239,w3,3,,,,0,4,0
category_1,371239,w4,4,,,,0,6,0
category_1,371239,w1,5,,,,0,17,0
category_1,371239,w2,6,,,,0,9,0
category_1,371239,w3,7,,,,0,9,0
category_1,371239,w4,8,,,,0,11,0
category_1,371239,w1,9,,,,0,6,0
category_1,371239,w2,10,,,,0,24,0
category_1,371239,w3,11,,,,0,11,0
category_1,371239,w4,12,,,,0,30,0
category_1,371239,w1,13,,,,0,20,0
category_1,371239,w2,14,,,,0,63,0
category_1,371239,w3,15,,,,0,19,0
category_1,371239,w4,16,,,,0,18,0
category_1,371239,w1,17,,,,0,10,0
category_1,371239,w2,18,,,,0,14,0
category_1,371239,w3,19,,,,0,12,0
category_1,371239,w4,20,,,,0,7,0
category_1,379249,w1,1,,,,0,16,0
category_1,379249,w2,2,,,,0,40,0
category_1,379249,w3,3,,,,0,32,0
category_1,379249,w4,4,,,,0,26,0
category_1,379249,w1,5,0.1,63,70,1,37,7
category_1,379249,w2,6,0.1,63,70,1,34,7
category_1,379249,w3,7,0.1,63,70,1,42,7
category_1,379249,w4,8,0.1,63,70,1,29,7
category_1,379249,w1,9,0.1,63,70,1,49,7
category_1,379249,w2,10,0.1,63,70,1,58,7
category_1,379249,w3,11,0.1,63,70,1,47,7
category_1,379249,w4,12,0.1,63,70,1,108,7
category_1,379249,w1,13,0.1,63,70,1,126,7
category_1,379249,w2,14,0.1,63,70,1,100,7
category_1,379249,w3,15,,,,0,34,0
category_1,379249,w4,16,0.1,63,70,1,76,7
category_1,379249,w1,17,0.1,63,70,1,67,7
category_1,379249,w2,18,,,,0,138,0
category_1,379249,w3,19,,,,0,22,0
category_1,379249,w4,20,,,,0,50,0
category_3,397213,w1,1,,,,0,14,0
category_3,397213,w2,2,,,,0,27,0
category_3,397213,w3,3,,,,0,1,0
category_3,397213,w4,4,,,,0,7,0
category_3,397213,w1,5,,,,0,52,0
category_3,397213,w2,6,,,,0,5,0
category_3,397213,w3,7,,,,0,19,0
category_3,397213,w4,8,,,,0,6,0
category_3,397213,w1,9,,,,0,10,0
category_3,397213,w2,10,,,,0,6,0
category_3,397213,w3,11,,,,0,13,0
category_3,397213,w4,12,,,,0,20,0
category_3,397213,w1,13,,,,0,1,0
category_3,397213,w2,14,,,,0,42,0
category_3,397213,w3,15,,,,0,18,0
category_3,397213,w4,16,,,,0,35,0
category_3,397213,w1,17,,,,0,24,0
category_3,397213,w2,18,,,,0,24,0
category_3,397213,w3,19,,,,0,11,0
category_3,397213,w4,20,,,,0,20,0
category_2,399220,w1,1,,,,0,19,0
category_2,399220,w2,2,,,,0,19,0
category_2,399220,w3,3,,,,0,22,0
category_2,399220,w4,4,,,,0,15,0
category_2,399220,w1,5,,,,0,25,0
category_2,399220,w2,6,,,,0,24,0
category_2,399220,w3,7,,,,0,12,0
category_2,399220,w4,8,,,,0,17,0
category_2,399220,w1,9,0.1,117,130,1,40,13
category_2,399220,w2,10,0.1,117,130,1,29,13
category_2,399220,w3,11,0.1,117,130,1,36,13
category_2,399220,w4,12,0.1,117,130,1,89,13
category_2,399220,w1,13,0.1,117,130,1,113,13
category_2,399220,w2,14,,,,0,33,0
category_2,399220,w3,15,,,,0,19,0
category_2,399220,w4,16,,,,0,23,0
category_2,399220,w1,17,,,,0,13,0
category_2,399220,w2,18,,,,0,28,0
category_2,399220,w3,19,,,,0,29,0
category_2,399220,w4,20,,,,0,32,0
category_1,416212,w1,1,,,,0,9,0
category_1,416212,w2,2,,,,0,1,0
category_1,416212,w3,3,,,,0,7,0
category_1,416212,w4,4,,,,0,9,0
category_1,416212,w1,5,,,,0,6,0
category_1,416212,w2,6,,,,0,7,0
category_1,416212,w3,7,,,,0,7,0
category_1,416212,w4,8,,,,0,10,0
category_1,416212,w1,9,,,,0,7,0
category_1,416212,w2,10,,,,0,15,0
category_1,416212,w3,11,,,,0,6,0
category_1,416212,w4,12,,,,0,5,0
category_1,416212,w1,13,,,,0,4,0
category_1,416212,w2,14,,,,0,7,0
category_1,416212,w3,15,,,,0,9,0
category_1,416212,w4,16,,,,0,10,0
category_1,416212,w1,17,,,,0,8,0
category_1,416212,w2,18,,,,0,15,0
category_1,416212,w3,19,,,,0,11,0
category_1,416212,w4,20,,,,0,10,0
category_2,687616,w1,1,,,,0,22,0
category_2,687616,w2,2,,,,0,17,0
category_2,687616,w3,3,,,,0,1,0
category_2,687616,w4,4,,,,0,0,0
category_2,687616,w1,5,,,,0,0,0
category_2,687616,w2,6,,,,0,1,0
category_2,687616,w3,7,,,,0,11,0
category_2,687616,w4,8,,,,0,19,0
category_2,687616,w1,9,,,,0,17,0
category_2,687616,w2,10,,,,0,21,0
category_2,687616,w3,11,,,,0,23,0
category_2,687616,w4,12,,,,0,31,0
category_2,687616,w1,13,,,,0,16,0
category_2,687616,w2,14,,,,0,14,0
category_2,687616,w3,15,,,,0,25,0
category_2,687616,w4,16,,,,0,8,0
category_2,687616,w1,17,,,,0,9,0
category_2,687616,w2,18,,,,0,20,0
category_2,687616,w3,19,,,,0,15,0
category_2,687616,w4,20,0.1,216,240,1,18,24
category_4,731104,w1,1,,,,0,28,0
category_4,731104,w2,2,,,,0,16,0
category_4,731104,w3,3,,,,0,6,0
category_4,731104,w4,4,,,,0,8,0
category_4,731104,w1,5,,,,0,30,0
category_4,731104,w2,6,,,,0,4,0
category_4,731104,w3,7,,,,0,30,0
category_4,731104,w4,8,,,,0,14,0
category_4,731104,w1,9,,,,0,8,0
category_4,731104,w2,10,,,,0,21,0
category_4,731104,w3,11,,,,0,19,0
category_4,731104,w4,12,,,,0,23,0
category_4,731104,w1,13,,,,0,22,0
category_4,731104,w2,14,,,,0,33,0
category_4,731104,w3,15,,,,0,10,0
category_4,731104,w4,16,,,,0,13,0
category_4,731104,w1,17,,,,0,0,0
category_4,731104,w2,18,,,,0,24,0
category_4,731104,w3,19,,,,0,0,0
category_4,731104,w4,20,,,,0,0,0
category_2,745945,w1,1,,,,0,13,0
category_2,745945,w2,2,,,,0,7,0
category_2,745945,w3,3,,,,0,3,0
category_2,745945,w4,4,,,,0,7,0
category_2,745945,w1,5,0.1,67.5,75,1,72,7.5
category_2,745945,w2,6,0.1,72,80,1,33,8
category_2,745945,w3,7,0.1,72,80,1,37,8
category_2,745945,w4,8,0.1,72,80,1,27,8
category_2,745945,w1,9,,,,0,5,0
category_2,745945,w2,10,,,,0,9,0
category_2,745945,w3,11,,,,0,10,0
category_2,745945,w4,12,,,,0,11,0
category_2,745945,w1,13,,,,0,22,0
category_2,745945,w2,14,,,,0,15,0
category_2,745945,w3,15,,,,0,15,0
category_2,745945,w4,16,,,,0,16,0
category_2,745945,w1,17,,,,0,11,0
category_2,745945,w2,18,,,,0,10,0
category_2,745945,w3,19,,,,0,7,0
category_2,745945,w4,20,,,,0,15,0
category_4,753613,w1,1,,,,0,30,0
category_4,753613,w2,2,,,,0,15,0
category_4,753613,w3,3,,,,0,12,0
category_4,753613,w4,4,,,,0,19,0
category_4,753613,w1,5,,,,0,37,0
category_4,753613,w2,6,,,,0,29,0
category_4,753613,w3,7,,,,0,17,0
category_4,753613,w4,8,,,,0,27,0
category_4,753613,w1,9,,,,0,33,0
category_4,753613,w2,10,,,,0,17,0
category_4,753613,w3,11,,,,0,21,0
category_4,753613,w4,12,,,,0,12,0
category_4,753613,w1,13,,,,0,31,0
category_4,753613,w2,14,0.1,63,70,1,53,7
category_4,753613,w3,15,,,,0,63,0
category_4,753613,w4,16,0.1,63,70,1,81,7
category_4,753613,w1,17,0.1,63,70,1,79,7
category_4,753613,w2,18,,,,0,85,0
category_4,753613,w3,19,,,,0,125,0
category_4,753613,w4,20,,,,0,132,0
category_1,755584,w1,1,,,,0,20,0
category_1,755584,w2,2,,,,0,25,0
category_1,755584,w3,3,,,,0,14,0
category_1,755584,w4,4,,,,0,36,0
category_1,755584,w1,5,0.1,63,70,1,67,7
category_1,755584,w2,6,0.1,63,70,1,18,7
category_1,755584,w3,7,0.1,63,70,1,45,7
category_1,755584,w4,8,0.1,63,70,1,64,7
category_1,755584,w1,9,0.1,63,70,1,47,7
category_1,755584,w2,10,0.1,63,70,1,36,7
category_1,755584,w3,11,0.1,63,70,1,15,7
category_1,755584,w4,12,0.1,63,70,1,38,7
category_1,755584,w1,13,0.1,63,70,1,19,7
category_1,755584,w2,14,0.1,63,70,1,40,7
category_1,755584,w3,15,,,,0,50,0
category_1,755584,w4,16,0.1,63,70,1,119,7
category_1,755584,w1,17,0.1,63,70,1,59,7
category_1,755584,w2,18,,,,0,64,0
category_1,755584,w3,19,,,,0,50,0
category_1,755584,w4,20,,,,0,25,0
category_2,815101,w1,1,,,,0,35,0
category_2,815101,w2,2,,,,0,15,0
category_2,815101,w3,3,,,,0,22,0
category_2,815101,w4,4,,,,0,38,0
category_2,815101,w1,5,,,,0,20,0
category_2,815101,w2,6,,,,0,26,0
category_2,815101,w3,7,,,,0,15,0
category_2,815101,w4,8,,,,0,31,0
category_2,815101,w1,9,,,,0,34,0
category_2,815101,w2,10,,,,0,20,0
category_2,815101,w3,11,0.1,72,80,1,63,8
category_2,815101,w4,12,,,,0,30,0
category_2,815101,w1,13,,,,0,29,0
category_2,815101,w2,14,,,,0,22,0
category_2,815101,w3,15,,,,0,24,0
category_2,815101,w4,16,,,,0,25,0
category_2,815101,w1,17,,,,0,25,0
category_2,815101,w2,18,,,,0,31,0
category_2,815101,w3,19,,,,0,12,0
category_2,815101,w4,20,,,,0,20,0
category_2,836125,w1,1,,,,0,41,0
category_2,836125,w2,2,,,,0,20,0
category_2,836125,w3,3,,,,0,22,0
category_2,836125,w4,4,,,,0,30,0
category_2,836125,w1,5,,,,0,40,0
category_2,836125,w2,6,,,,0,32,0
category_2,836125,w3,7,0.1,63,70,1,68,7
category_2,836125,w4,8,,,,0,36,0
category_2,836125,w1,9,,,,0,34,0
category_2,836125,w2,10,,,,0,39,0
category_2,836125,w3,11,,,,0,30,0
category_2,836125,w4,12,,,,0,37,0
category_2,836125,w1,13,,,,0,28,0
category_2,836125,w2,14,,,,0,30,0
category_2,836125,w3,15,,,,0,29,0
category_2,836125,w4,16,,,,0,30,0
category_2,836125,w1,17,,,,0,28,0
category_2,836125,w2,18,0.1,63,70,1,137,7
category_2,836125,w3,19,0.1,63,70,1,48,7
category_2,836125,w4,20,,,,0,31,0
category_2,836152,w1,1,,,,0,21,0
category_2,836152,w2,2,,,,0,12,0
category_2,836152,w3,3,,,,0,12,0
category_2,836152,w4,4,,,,0,15,0
category_2,836152,w1,5,,,,0,16,0
category_2,836152,w2,6,,,,0,18,0
category_2,836152,w3,7,,,,0,21,0
category_2,836152,w4,8,,,,0,10,0
category_2,836152,w1,9,,,,0,21,0
category_2,836152,w2,10,0.1,63,70,1,58,7
category_2,836152,w3,11,,,,0,22,0
category_2,836152,w4,12,,,,0,13,0
category_2,836152,w1,13,,,,0,15,0
category_2,836152,w2,14,,,,0,17,0
category_2,836152,w3,15,,,,0,26,0
category_2,836152,w4,16,,,,0,32,0
category_2,836152,w1,17,,,,0,9,0
category_2,836152,w2,18,,,,0,12,0
category_2,836152,w3,19,,,,0,11,0
category_2,836152,w4,20,0.1,63,70,1,49,7
category_4,836584,w1,1,,,,0,120,0
category_4,836584,w2,2,,,,0,95,0
category_4,836584,w3,3,,,,0,127,0
category_4,836584,w4,4,,,,0,126,0
category_4,836584,w1,5,,,,0,150,0
category_4,836584,w2,6,,,,0,127,0
category_4,836584,w3,7,,,,0,117,0
category_4,836584,w4,8,,,,0,247,0
category_4,836584,w1,9,,,,0,215,0
category_4,836584,w2,10,,,,0,113,0
category_4,836584,w3,11,,,,0,141,0
category_4,836584,w4,12,,,,0,120,0
category_4,836584,w1,13,,,,0,98,0
category_4,836584,w2,14,,,,0,169,0
category_4,836584,w3,15,,,,0,211,0
category_4,836584,w4,16,,,,0,0,0
category_4,836584,w1,17,,,,0,27,0
category_4,836584,w2,18,,,,0,302,0
category_4,836584,w3,19,,,,0,31,0
category_4,836584,w4,20,,,,0,0,0
category_2,837943,w1,1,,,,0,89,0
category_2,837943,w2,2,,,,0,70,0
category_2,837943,w3,3,,,,0,54,0
category_2,837943,w4,4,,,,0,104,0
category_2,837943,w1,5,,,,0,81,0
category_2,837943,w2,6,,,,0,97,0
category_2,837943,w3,7,,,,0,80,0
category_2,837943,w4,8,,,,0,111,0
category_2,837943,w1,9,,,,0,103,0
category_2,837943,w2,10,,,,0,85,0
category_2,837943,w3,11,,,,0,93,0
category_2,837943,w4,12,,,,0,98,0
category_2,837943,w1,13,,,,0,77,0
category_2,837943,w2,14,,,,0,71,0
category_2,837943,w3,15,,,,0,62,0
category_2,837943,w4,16,,,,0,113,0
category_2,837943,w1,17,,,,0,78,0
category_2,837943,w2,18,,,,0,101,0
category_2,837943,w3,19,,,,0,77,0
category_2,837943,w4,20,,,,0,105,0
category_2,838456,w1,1,,,,0,13,0
category_2,838456,w2,2,,,,0,11,0
category_2,838456,w3,3,,,,0,11,0
category_2,838456,w4,4,,,,0,7,0
category_2,838456,w1,5,,,,0,19,0
category_2,838456,w2,6,,,,0,9,0
category_2,838456,w3,7,,,,0,19,0
category_2,838456,w4,8,,,,0,10,0
category_2,838456,w1,9,,,,0,25,0
category_2,838456,w2,10,,,,0,17,0
category_2,838456,w3,11,,,,0,19,0
category_2,838456,w4,12,,,,0,25,0
category_2,838456,w1,13,,,,0,16,0
category_2,838456,w2,14,,,,0,25,0
category_2,838456,w3,15,,,,0,26,0
category_2,838456,w4,16,,,,0,17,0
category_2,838456,w1,17,,,,0,16,0
category_2,838456,w2,18,,,,0,12,0
category_2,838456,w3,19,,,,0,14,0
category_2,838456,w4,20,,,,0,20,0
category_1,839356,w1,1,,,,0,10,0
category_1,839356,w2,2,,,,0,42,0
category_1,839356,w3,3,,,,0,48,0
category_1,839356,w4,4,,,,0,32,0
category_1,839356,w1,5,,,,0,76,0
category_1,839356,w2,6,,,,0,62,0
category_1,839356,w3,7,,,,0,21,0
category_1,839356,w4,8,,,,0,37,0
category_1,839356,w1,9,,,,0,19,0
category_1,839356,w2,10,,,,0,34,0
category_1,839356,w3,11,,,,0,33,0
category_1,839356,w4,12,,,,0,35,0
category_1,839356,w1,13,,,,0,29,0
category_1,839356,w2,14,,,,0,47,0
category_1,839356,w3,15,,,,0,56,0
category_1,839356,w4,16,,,,0,151,0
category_1,839356,w1,17,,,,0,95,0
category_1,839356,w2,18,,,,0,34,0
category_1,839356,w3,19,,,,0,100,0
category_1,839356,w4,20,,,,0,78,0
category_1,839374,w1,1,,,,0,40,0
category_1,839374,w2,2,,,,0,19,0
category_1,839374,w3,3,,,,0,19,0
category_1,839374,w4,4,,,,0,21,0
category_1,839374,w1,5,,,,0,94,0
category_1,839374,w2,6,,,,0,14,0
category_1,839374,w3,7,,,,0,16,0
category_1,839374,w4,8,,,,0,21,0
category_1,839374,w1,9,,,,0,44,0
category_1,839374,w2,10,,,,0,17,0
category_1,839374,w3,11,,,,0,23,0
category_1,839374,w4,12,,,,0,52,0
category_1,839374,w1,13,,,,0,45,0
category_1,839374,w2,14,,,,0,102,0
category_1,839374,w3,15,,,,0,74,0
category_1,839374,w4,16,,,,0,58,0
category_1,839374,w1,17,,,,0,0,0
category_1,839374,w2,18,,,,0,57,0
category_1,839374,w3,19,,,,0,59,0
category_1,839374,w4,20,,,,0,70,0
category_2,858886,w1,1,,,,0,9,0
category_2,858886,w2,2,,,,0,12,0
category_2,858886,w3,3,,,,0,14,0
category_2,858886,w4,4,,,,0,9,0
category_2,858886,w1,5,,,,0,12,0
category_2,858886,w2,6,,,,0,6,0
category_2,858886,w3,7,,,,0,5,0
category_2,858886,w4,8,,,,0,11,0
category_2,858886,w1,9,,,,0,11,0
category_2,858886,w2,10,,,,0,13,0
category_2,858886,w3,11,,,,0,6,0
category_2,858886,w4,12,,,,0,11,0
category_2,858886,w1,13,,,,0,11,0
category_2,858886,w2,14,,,,0,11,0
category_2,858886,w3,15,,,,0,9,0
category_2,858886,w4,16,,,,0,16,0
category_2,858886,w1,17,,,,0,7,0
category_2,858886,w2,18,,,,0,10,0
category_2,858886,w3,19,,,,0,9,0
category_2,858886,w4,20,,,,0,8,0
category_2,865933,w1,1,,,,0,35,0
category_2,865933,w2,2,,,,0,55,0
category_2,865933,w3,3,,,,0,28,0
category_2,865933,w4,4,,,,0,47,0
category_2,865933,w1,5,,,,0,49,0
category_2,865933,w2,6,,,,0,14,0
category_2,865933,w3,7,,,,0,10,0
category_2,865933,w4,8,,,,0,4,0
category_2,865933,w1,9,,,,0,28,0
category_2,865933,w2,10,,,,0,19,0
category_2,865933,w3,11,,,,0,23,0
category_2,865933,w4,12,,,,0,25,0
category_2,865933,w1,13,,,,0,15,0
category_2,865933,w2,14,,,,0,7,0
category_2,865933,w3,15,,,,0,29,0
category_2,865933,w4,16,,,,0,11,0
category_2,865933,w1,17,,,,0,13,0
category_2,865933,w2,18,,,,0,21,0
category_2,865933,w3,19,,,,0,16,0
category_2,865933,w4,20,,,,0,20,0
category_4,872260,w1,1,,,,0,13,0
category_4,872260,w2,2,,,,0,18,0
category_4,872260,w3,3,,,,0,15,0
category_4,872260,w4,4,,,,0,14,0
category_4,872260,w1,5,,,,0,14,0
category_4,872260,w2,6,,,,0,13,0
category_4,872260,w3,7,,,,0,6,0
category_4,872260,w4,8,,,,0,12,0
category_4,872260,w1,9,,,,0,8,0
category_4,872260,w2,10,,,,0,15,0
category_4,872260,w3,11,,,,0,14,0
category_4,872260,w4,12,,,,0,12,0
category_4,872260,w1,13,,,,0,19,0
category_4,872260,w2,14,0.1,288,320,1,28,32
category_4,872260,w3,15,,,,0,52,0
category_4,872260,w4,16,0.1,288,320,1,23,32
category_4,872260,w1,17,,,,0,0,0
category_4,872260,w2,18,,,,0,15,0
category_4,872260,w3,19,,,,0,0,0
category_4,872260,w4,20,,,,0,20,0
category_2,877624,w1,1,,,,0,35,0
category_2,877624,w2,2,,,,0,27,0
category_2,877624,w3,3,,,,0,19,0
category_2,877624,w4,4,,,,0,31,0
category_2,877624,w1,5,,,,0,25,0
category_2,877624,w2,6,,,,0,30,0
category_2,877624,w3,7,,,,0,22,0
category_2,877624,w4,8,,,,0,16,0
category_2,877624,w1,9,,,,0,29,0
category_2,877624,w2,10,,,,0,39,0
category_2,877624,w3,11,,,,0,27,0
category_2,877624,w4,12,,,,0,32,0
category_2,877624,w1,13,,,,0,64,0
category_2,877624,w2,14,,,,0,21,0
category_2,877624,w3,15,,,,0,34,0
category_2,877624,w4,16,,,,0,27,0
category_2,877624,w1,17,,,,0,29,0
category_2,877624,w2,18,,,,0,32,0
category_2,877624,w3,19,,,,0,22,0
category_2,877624,w4,20,,,,0,27,0
category_3,893824,w1,1,,,,0,0,0
category_3,893824,w2,2,,,,0,18,0
category_3,893824,w3,3,,,,0,18,0
category_3,893824,w4,4,,,,0,80,0
category_3,893824,w1,5,,,,0,83,0
category_3,893824,w2,6,,,,0,51,0
category_3,893824,w3,7,,,,0,49,0
category_3,893824,w4,8,,,,0,61,0
category_3,893824,w1,9,,,,0,45,0
category_3,893824,w2,10,,,,0,31,0
category_3,893824,w3,11,,,,0,41,0
category_3,893824,w4,12,,,,0,4,0
category_3,893824,w1,13,,,,0,30,0
category_3,893824,w2,14,,,,0,56,0
category_3,893824,w3,15,,,,0,33,0
category_3,893824,w4,16,,,,0,41,0
category_3,893824,w1,17,,,,0,55,0
category_3,893824,w2,18,,,,0,26,0
category_3,893824,w3,19,,,,0,44,0
category_3,893824,w4,20,,,,0,7,0
category_2,903976,w1,1,0.15,68,80,1,48,12
category_2,903976,w2,2,,,,0,0,0
category_2,903976,w3,3,,,,0,5,0
category_2,903976,w4,4,,,,0,28,0
